inflation_cat_ID;country_ID;year_ID;category_ID;inflation_%
DE18_C04;DE;18;C04;0.02
DE19_C04;DE;19;C04;0.02
DE20_C04;DE;20;C04;0.004
DE21_C04;DE;21;C04;0.026000000000000002
DE22_C04;DE;22;C04;0.139
DE23_C04;DE;23;C04;0.06
DE24_C04;DE;24;C04;0.006999999999999999
EE10_C04;EE;10;C04;0.03
EE11_C04;EE;11;C04;0.06
EE12_C04;EE;12;C04;0.091
EE13_C04;EE;13;C04;0.08900000000000001
EE14_C04;EE;14;C04;-0.013000000000000001
EE15_C04;EE;15;C04;-0.013999999999999999
EE16_C04;EE;16;C04;-0.015
EE17_C04;EE;17;C04;0.022000000000000002
EE18_C04;EE;18;C04;0.063
EE19_C04;EE;19;C04;0.027999999999999997
EE20_C04;EE;20;C04;-0.037000000000000005
EE21_C04;EE;21;C04;0.131
EE22_C04;EE;22;C04;0.523
EE23_C04;EE;23;C04;0.08
EE24_C04;EE;24;C04;-0.001
IE10_C04;IE;10;C04;-0.015
IE11_C04;IE;11;C04;0.036000000000000004
IE12_C04;IE;12;C04;0.052000000000000005
IE13_C04;IE;13;C04;0.04
IE14_C04;IE;14;C04;0.045
IE15_C04;IE;15;C04;0.055
IE16_C04;IE;16;C04;0.015
IE17_C04;IE;17;C04;0.03
IE18_C04;IE;18;C04;0.065
IE19_C04;IE;19;C04;0.040999999999999995
IE20_C04;IE;20;C04;-0.021
IE21_C04;IE;21;C04;0.064
IE22_C04;IE;22;C04;0.24100000000000002
IE23_C04;IE;23;C04;0.10800000000000001
IE24_C04;IE;24;C04;-0.033
GR10_C04;GR;10;C04;0.092
GR11_C04;GR;11;C04;0.094
GR12_C04;GR;12;C04;0.07400000000000001
GR13_C04;GR;13;C04;0.044000000000000004
GR14_C04;GR;14;C04;-0.028999999999999998
GR15_C04;GR;15;C04;-0.07
GR16_C04;GR;16;C04;-0.032
GR17_C04;GR;17;C04;0.018000000000000002
GR18_C04;GR;18;C04;-0.003
GR19_C04;GR;19;C04;0.001
GR20_C04;GR;20;C04;-0.040999999999999995
GR21_C04;GR;21;C04;0.054000000000000006
GR22_C04;GR;22;C04;0.25
GR23_C04;GR;23;C04;-0.08800000000000001
GR24_C04;GR;24;C04;0.016
ES10_C04;ES;10;C04;0.038
ES11_C04;ES;11;C04;0.07200000000000001
ES12_C04;ES;12;C04;0.05
ES13_C04;ES;13;C04;0.009000000000000001
ES14_C04;ES;14;C04;0.013000000000000001
ES15_C04;ES;15;C04;-0.023
ES16_C04;ES;16;C04;-0.042
ES17_C04;ES;17;C04;0.039
ES18_C04;ES;18;C04;0.023
ES19_C04;ES;19;C04;-0.013999999999999999
ES20_C04;ES;20;C04;-0.035
ES21_C04;ES;21;C04;0.11
ES22_C04;ES;22;C04;0.153
ES23_C04;ES;23;C04;-0.11
ES24_C04;ES;24;C04;0.036000000000000004
FR10_C04;FR;10;C04;0.033
FR11_C04;FR;11;C04;0.044000000000000004
FR12_C04;FR;12;C04;0.034
FR13_C04;FR;13;C04;0.024
FR14_C04;FR;14;C04;0.018000000000000002
FR15_C04;FR;15;C04;0.004
FR16_C04;FR;16;C04;-0.001
FR17_C04;FR;17;C04;0.016
FR18_C04;FR;18;C04;0.024
FR19_C04;FR;19;C04;0.015
FR20_C04;FR;20;C04;-0.002
FR21_C04;FR;21;C04;0.037000000000000005
FR22_C04;FR;22;C04;0.09300000000000001
FR23_C04;FR;23;C04;0.054000000000000006
FR24_C04;FR;24;C04;0.045
HR10_C04;HR;10;C04;0.055999999999999994
HR11_C04;HR;11;C04;0.026000000000000002
HR12_C04;HR;12;C04;0.10099999999999999
HR13_C04;HR;13;C04;0.038
HR14_C04;HR;14;C04;0.01
HR15_C04;HR;15;C04;-0.016
HR16_C04;HR;16;C04;-0.027999999999999997
HR17_C04;HR;17;C04;-0.025
HR18_C04;HR;18;C04;0.038
HR19_C04;HR;19;C04;0.022000000000000002
HR20_C04;HR;20;C04;-0.028999999999999998
HR21_C04;HR;21;C04;0.038
HR22_C04;HR;22;C04;0.132
HR23_C04;HR;23;C04;0.039
HR24_C04;HR;24;C04;0.003
IT10_C04;IT;10;C04;0.013000000000000001
IT11_C04;IT;11;C04;0.051
IT12_C04;IT;12;C04;0.071
IT13_C04;IT;13;C04;0.021
IT14_C04;IT;14;C04;0.0
IT15_C04;IT;15;C04;-0.008
IT16_C04;IT;16;C04;-0.016
IT17_C04;IT;17;C04;0.018000000000000002
IT18_C04;IT;18;C04;0.025
IT19_C04;IT;19;C04;0.012
IT20_C04;IT;20;C04;-0.033
IT21_C04;IT;21;C04;0.07
IT22_C04;IT;22;C04;0.35
IT23_C04;IT;23;C04;0.039
IT24_C04;IT;24;C04;-0.055
CY10_C04;CY;10;C04;0.133
CY11_C04;CY;11;C04;0.081
CY12_C04;CY;12;C04;0.095
CY13_C04;CY;13;C04;-0.038
CY14_C04;CY;14;C04;-0.05
CY15_C04;CY;15;C04;-0.08800000000000001
CY16_C04;CY;16;C04;-0.066
CY17_C04;CY;17;C04;0.06
CY18_C04;CY;18;C04;0.059000000000000004
CY19_C04;CY;19;C04;0.039
CY20_C04;CY;20;C04;-0.038
CY21_C04;CY;21;C04;0.07400000000000001
CY22_C04;CY;22;C04;0.215
CY23_C04;CY;23;C04;0.049
CY24_C04;CY;24;C04;0.006999999999999999
LV10_C04;LV;10;C04;-0.023
LV11_C04;LV;11;C04;0.075
LV12_C04;LV;12;C04;0.068
LV13_C04;LV;13;C04;-0.001
LV14_C04;LV;14;C04;0.01
LV15_C04;LV;15;C04;0.035
LV16_C04;LV;16;C04;-0.028999999999999998
LV17_C04;LV;17;C04;0.02
LV18_C04;LV;18;C04;0.04
LV19_C04;LV;19;C04;0.046
LV20_C04;LV;20;C04;-0.024
LV21_C04;LV;21;C04;0.045
LV22_C04;LV;22;C04;0.35
LV23_C04;LV;23;C04;0.11900000000000001
LV24_C04;LV;24;C04;-0.07
LT10_C04;LT;10;C04;0.047
LT11_C04;LT;11;C04;0.083
LT12_C04;LT;12;C04;0.062
LT13_C04;LT;13;C04;0.005
LT14_C04;LT;14;C04;-0.006
LT15_C04;LT;15;C04;-0.035
LT16_C04;LT;16;C04;-0.016
LT17_C04;LT;17;C04;0.013999999999999999
LT18_C04;LT;18;C04;0.032
LT19_C04;LT;19;C04;0.016
LT20_C04;LT;20;C04;-0.04
LT21_C04;LT;21;C04;0.083
LT22_C04;LT;22;C04;0.478
LT23_C04;LT;23;C04;0.078
LT24_C04;LT;24;C04;-0.08
LU10_C04;LU;10;C04;0.047
LU11_C04;LU;11;C04;0.069
LU12_C04;LU;12;C04;0.037000000000000005
LU13_C04;LU;13;C04;0.006
LU14_C04;LU;14;C04;-0.01
LU15_C04;LU;15;C04;-0.009000000000000001
LU16_C04;LU;16;C04;-0.016
LU17_C04;LU;17;C04;0.017
LU18_C04;LU;18;C04;0.032
LU19_C04;LU;19;C04;0.019
LU20_C04;LU;20;C04;-0.008
LU21_C04;LU;21;C04;0.046
LU22_C04;LU;22;C04;0.094
LU23_C04;LU;23;C04;0.012
LU24_C04;LU;24;C04;0.005
HU10_C04;HU;10;C04;0.06
HU11_C04;HU;11;C04;0.054000000000000006
HU12_C04;HU;12;C04;0.057999999999999996
HU13_C04;HU;13;C04;-0.065
HU14_C04;HU;14;C04;-0.077
HU15_C04;HU;15;C04;-0.01
HU16_C04;HU;16;C04;0.006
HU17_C04;HU;17;C04;0.011000000000000001
HU18_C04;HU;18;C04;0.018000000000000002
HU19_C04;HU;19;C04;0.022000000000000002
HU20_C04;HU;20;C04;0.015
HU21_C04;HU;21;C04;0.02
HU22_C04;HU;22;C04;0.179
HU23_C04;HU;23;C04;0.11599999999999999
HU24_C04;HU;24;C04;0.011000000000000001
MT10_C04;MT;10;C04;0.10099999999999999
MT11_C04;MT;11;C04;0.035
MT12_C04;MT;12;C04;0.004
MT13_C04;MT;13;C04;0.006
MT14_C04;MT;14;C04;-0.061
MT15_C04;MT;15;C04;-0.02
MT16_C04;MT;16;C04;0.012
MT17_C04;MT;17;C04;0.008
MT18_C04;MT;18;C04;0.011000000000000001
MT19_C04;MT;19;C04;0.021
MT20_C04;MT;20;C04;0.013000000000000001
MT21_C04;MT;21;C04;0.011000000000000001
MT22_C04;MT;22;C04;0.085
MT23_C04;MT;23;C04;0.07400000000000001
MT24_C04;MT;24;C04;0.023
NL10_C04;NL;10;C04;-0.015
NL11_C04;NL;11;C04;0.031
NL12_C04;NL;12;C04;0.033
NL13_C04;NL;13;C04;0.026000000000000002
NL14_C04;NL;14;C04;0.018000000000000002
NL15_C04;NL;15;C04;0.006999999999999999
NL16_C04;NL;16;C04;-0.006999999999999999
NL17_C04;NL;17;C04;0.015
NL18_C04;NL;18;C04;0.04
NL19_C04;NL;19;C04;0.053
NL20_C04;NL;20;C04;-0.017
NL21_C04;NL;21;C04;0.064
NL22_C04;NL;22;C04;0.353
NL23_C04;NL;23;C04;-0.111
NL24_C04;NL;24;C04;0.023
AT10_C04;AT;10;C04;0.027999999999999997
AT11_C04;AT;11;C04;0.036000000000000004
AT12_C04;AT;12;C04;0.035
AT13_C04;AT;13;C04;0.027000000000000003
AT14_C04;AT;14;C04;0.017
AT15_C04;AT;15;C04;0.012
AT16_C04;AT;16;C04;0.01
AT17_C04;AT;17;C04;0.016
AT18_C04;AT;18;C04;0.025
AT19_C04;AT;19;C04;0.027000000000000003
AT20_C04;AT;20;C04;0.021
AT21_C04;AT;21;C04;0.032
AT22_C04;AT;22;C04;0.145
AT23_C04;AT;23;C04;0.11900000000000001
AT24_C04;AT;24;C04;0.006
PL10_C04;PL;10;C04;0.03
PL11_C04;PL;11;C04;0.052000000000000005
PL12_C04;PL;12;C04;0.05
PL13_C04;PL;13;C04;0.013000000000000001
PL14_C04;PL;14;C04;0.009000000000000001
PL15_C04;PL;15;C04;0.004
PL16_C04;PL;16;C04;-0.004
PL17_C04;PL;17;C04;0.019
PL18_C04;PL;18;C04;0.024
PL19_C04;PL;19;C04;0.019
PL20_C04;PL;20;C04;0.06
PL21_C04;PL;21;C04;0.07200000000000001
PL22_C04;PL;22;C04;0.225
PL23_C04;PL;23;C04;0.152
PL24_C04;PL;24;C04;0.05
PT10_C04;PT;10;C04;0.044000000000000004
PT11_C04;PT;11;C04;0.067
PT12_C04;PT;12;C04;0.087
PT13_C04;PT;13;C04;0.022000000000000002
PT14_C04;PT;14;C04;0.022000000000000002
PT15_C04;PT;15;C04;0.002
PT16_C04;PT;16;C04;0.004
PT17_C04;PT;17;C04;0.006
PT18_C04;PT;18;C04;0.022000000000000002
PT19_C04;PT;19;C04;0.003
PT20_C04;PT;20;C04;0.001
PT21_C04;PT;21;C04;0.017
PT22_C04;PT;22;C04;0.129
PT23_C04;PT;23;C04;-0.01
PT24_C04;PT;24;C04;0.065
RO10_C04;RO;10;C04;0.052000000000000005
RO11_C04;RO;11;C04;0.076
RO12_C04;RO;12;C04;0.06
RO13_C04;RO;13;C04;0.076
RO14_C04;RO;14;C04;0.027999999999999997
RO15_C04;RO;15;C04;0.026000000000000002
RO16_C04;RO;16;C04;-0.022000000000000002
RO17_C04;RO;17;C04;0.023
RO18_C04;RO;18;C04;0.08
RO19_C04;RO;19;C04;0.037000000000000005
RO20_C04;RO;20;C04;0.018000000000000002
RO21_C04;RO;21;C04;0.087
RO22_C04;RO;22;C04;0.225
RO23_C04;RO;23;C04;0.098
RO24_C04;RO;24;C04;0.03
SI10_C04;SI;10;C04;0.11800000000000001
SI11_C04;SI;11;C04;0.07
SI12_C04;SI;12;C04;0.039
SI13_C04;SI;13;C04;0.032
SI14_C04;SI;14;C04;0.008
SI15_C04;SI;15;C04;-0.018000000000000002
SI16_C04;SI;16;C04;-0.012
SI17_C04;SI;17;C04;0.028999999999999998
SI18_C04;SI;18;C04;0.046
SI19_C04;SI;19;C04;0.043
SI20_C04;SI;20;C04;-0.017
SI21_C04;SI;21;C04;0.049
SI22_C04;SI;22;C04;0.165
SI23_C04;SI;23;C04;0.08800000000000001
SI24_C04;SI;24;C04;-0.008
SK10_C04;SK;10;C04;-0.013999999999999999
SK11_C04;SK;11;C04;0.07
SK12_C04;SK;12;C04;0.048
SK13_C04;SK;13;C04;0.002
SK14_C04;SK;14;C04;-0.011000000000000001
SK15_C04;SK;15;C04;-0.013999999999999999
SK16_C04;SK;16;C04;-0.015
SK17_C04;SK;17;C04;-0.024
SK18_C04;SK;18;C04;0.02
SK19_C04;SK;19;C04;0.05
SK20_C04;SK;20;C04;0.036000000000000004
SK21_C04;SK;21;C04;-0.019
SK22_C04;SK;22;C04;0.134
SK23_C04;SK;23;C04;0.11199999999999999
SK24_C04;SK;24;C04;0.013000000000000001
FI10_C04;FI;10;C04;0.040999999999999995
FI11_C04;FI;11;C04;0.071
FI12_C04;FI;12;C04;0.032
FI13_C04;FI;13;C04;0.028999999999999998
FI14_C04;FI;14;C04;0.024
FI15_C04;FI;15;C04;0.023
FI16_C04;FI;16;C04;0.018000000000000002
FI17_C04;FI;17;C04;0.026000000000000002
FI18_C04;FI;18;C04;0.022000000000000002
FI19_C04;FI;19;C04;0.027999999999999997
FI20_C04;FI;20;C04;0.005
FI21_C04;FI;21;C04;0.02
FI22_C04;FI;22;C04;0.10400000000000001
FI23_C04;FI;23;C04;0.035
FI24_C04;FI;24;C04;-0.004
SE10_C04;SE;10;C04;0.025
SE11_C04;SE;11;C04;0.02
SE12_C04;SE;12;C04;0.002
SE13_C04;SE;13;C04;0.012
SE14_C04;SE;14;C04;0.001
SE15_C04;SE;15;C04;-0.005
SE16_C04;SE;16;C04;0.016
SE17_C04;SE;17;C04;0.023
SE18_C04;SE;18;C04;0.047
SE19_C04;SE;19;C04;0.026000000000000002
SE20_C04;SE;20;C04;-0.016
SE21_C04;SE;21;C04;0.066
SE22_C04;SE;22;C04;0.13
SE23_C04;SE;23;C04;-0.036000000000000004
SE24_C04;SE;24;C04;0.01
EU10_C05;EU;10;C05;0.006
EU11_C05;EU;11;C05;0.011000000000000001
EU12_C05;EU;12;C05;0.013000000000000001
EU13_C05;EU;13;C05;0.006999999999999999
EU14_C05;EU;14;C05;0.001
EU15_C05;EU;15;C05;0.003
EU16_C05;EU;16;C05;0.003
EU17_C05;EU;17;C05;0.0
EU18_C05;EU;18;C05;0.004
EU19_C05;EU;19;C05;0.006
EU20_C05;EU;20;C05;0.006999999999999999
EU21_C05;EU;21;C05;0.018000000000000002
EU22_C05;EU;22;C05;0.07200000000000001
EU23_C05;EU;23;C05;0.068
EU24_C05;EU;24;C05;0.006999999999999999
BE10_C05;BE;10;C05;0.015
BE11_C05;BE;11;C05;0.013000000000000001
BE12_C05;BE;12;C05;0.019
BE13_C05;BE;13;C05;0.015
BE14_C05;BE;14;C05;0.013999999999999999
BE15_C05;BE;15;C05;0.009000000000000001
BE16_C05;BE;16;C05;0.009000000000000001
BE17_C05;BE;17;C05;0.004
BE18_C05;BE;18;C05;0.006999999999999999
BE19_C05;BE;19;C05;0.006999999999999999
BE20_C05;BE;20;C05;0.015
BE21_C05;BE;21;C05;0.006
BE22_C05;BE;22;C05;0.046
BE23_C05;BE;23;C05;0.057
BE24_C05;BE;24;C05;0.015
BG10_C05;BG;10;C05;-0.001
BG11_C05;BG;11;C05;-0.002
BG12_C05;BG;12;C05;0.002
BG13_C05;BG;13;C05;0.0
BG14_C05;BG;14;C05;-0.013000000000000001
BG15_C05;BG;15;C05;0.0
BG16_C05;BG;16;C05;-0.011000000000000001
BG17_C05;BG;17;C05;0.0
BG18_C05;BG;18;C05;0.009000000000000001
BG19_C05;BG;19;C05;0.006999999999999999
BG20_C05;BG;20;C05;0.005
BG21_C05;BG;21;C05;0.024
BG22_C05;BG;22;C05;0.114
BG23_C05;BG;23;C05;0.08
BG24_C05;BG;24;C05;0.01
CZ10_C05;CZ;10;C05;-0.006
CZ11_C05;CZ;11;C05;-0.016
CZ12_C05;CZ;12;C05;-0.012
CZ13_C05;CZ;13;C05;-0.01
CZ14_C05;CZ;14;C05;-0.006999999999999999
CZ15_C05;CZ;15;C05;0.002
CZ16_C05;CZ;16;C05;-0.001
CZ17_C05;CZ;17;C05;-0.001
CZ18_C05;CZ;18;C05;0.015
CZ19_C05;CZ;19;C05;0.016
CZ20_C05;CZ;20;C05;0.027999999999999997
CZ21_C05;CZ;21;C05;0.033
CZ22_C05;CZ;22;C05;0.11699999999999999
CZ23_C05;CZ;23;C05;0.075
CZ24_C05;CZ;24;C05;0.006
DK10_C05;DK;10;C05;0.003
DK11_C05;DK;11;C05;0.013000000000000001
DK12_C05;DK;12;C05;0.009000000000000001
DK13_C05;DK;13;C05;-0.003
DK14_C05;DK;14;C05;-0.008
DK15_C05;DK;15;C05;0.008
DK16_C05;DK;16;C05;-0.002
DK17_C05;DK;17;C05;-0.013999999999999999
DK18_C05;DK;18;C05;-0.012
DK19_C05;DK;19;C05;-0.001
DK20_C05;DK;20;C05;-0.004
DK21_C05;DK;21;C05;-0.015
DK22_C05;DK;22;C05;0.079
DK23_C05;DK;23;C05;0.046
DK24_C05;DK;24;C05;-0.037000000000000005
DE10_C05;DE;10;C05;0.004
DE11_C05;DE;11;C05;0.005
DE12_C05;DE;12;C05;0.009000000000000001
DE13_C05;DE;13;C05;0.008
DE14_C05;DE;14;C05;0.004
DE15_C05;DE;15;C05;0.006999999999999999
DE16_C05;DE;16;C05;0.006
DE17_C05;DE;17;C05;0.005
DE18_C05;DE;18;C05;0.008
DE19_C05;DE;19;C05;0.008
DE20_C05;DE;20;C05;0.002
DE21_C05;DE;21;C05;0.023
DE22_C05;DE;22;C05;0.07
DE23_C05;DE;23;C05;0.065
DE24_C05;DE;24;C05;0.003
EE10_C05;EE;10;C05;-0.009000000000000001
EE11_C05;EE;11;C05;0.008
EE12_C05;EE;12;C05;0.027000000000000003
EE13_C05;EE;13;C05;0.011000000000000001
EE14_C05;EE;14;C05;0.01
EE15_C05;EE;15;C05;0.013000000000000001
EE16_C05;EE;16;C05;0.004
EE17_C05;EE;17;C05;0.006999999999999999
EE18_C05;EE;18;C05;0.008
EE19_C05;EE;19;C05;0.019
EE20_C05;EE;20;C05;0.006
EE21_C05;EE;21;C05;0.033
EE22_C05;EE;22;C05;0.135
EE23_C05;EE;23;C05;0.107
EE24_C05;EE;24;C05;0.027000000000000003
IE10_C05;IE;10;C05;-0.040999999999999995
IE11_C05;IE;11;C05;-0.023
IE12_C05;IE;12;C05;-0.024
IE13_C05;IE;13;C05;-0.036000000000000004
IE14_C05;IE;14;C05;-0.028999999999999998
IE15_C05;IE;15;C05;-0.023
IE16_C05;IE;16;C05;-0.032
IE17_C05;IE;17;C05;-0.042
IE18_C05;IE;18;C05;-0.039
IE19_C05;IE;19;C05;-0.032
IE20_C05;IE;20;C05;-0.031
IE21_C05;IE;21;C05;-0.003
IE22_C05;IE;22;C05;0.034
IE23_C05;IE;23;C05;0.024
IE24_C05;IE;24;C05;-0.008
GR10_C05;GR;10;C05;0.011000000000000001
GR11_C05;GR;11;C05;0.011000000000000001
GR12_C05;GR;12;C05;-0.015
GR13_C05;GR;13;C05;-0.033
GR14_C05;GR;14;C05;-0.018000000000000002
GR15_C05;GR;15;C05;-0.016
GR16_C05;GR;16;C05;-0.009000000000000001
GR17_C05;GR;17;C05;-0.027999999999999997
GR18_C05;GR;18;C05;-0.017
GR19_C05;GR;19;C05;-0.018000000000000002
GR20_C05;GR;20;C05;-0.015
GR21_C05;GR;21;C05;-0.004
GR22_C05;GR;22;C05;0.071
GR23_C05;GR;23;C05;0.065
GR24_C05;GR;24;C05;0.0
ES10_C05;ES;10;C05;0.006
ES11_C05;ES;11;C05;0.011000000000000001
ES12_C05;ES;12;C05;0.009000000000000001
ES13_C05;ES;13;C05;0.009000000000000001
ES14_C05;ES;14;C05;-0.005
ES15_C05;ES;15;C05;-0.002
ES16_C05;ES;16;C05;0.002
ES17_C05;ES;17;C05;-0.004
ES18_C05;ES;18;C05;0.001
ES19_C05;ES;19;C05;0.006
ES20_C05;ES;20;C05;0.004
ES21_C05;ES;21;C05;0.01
ES22_C05;ES;22;C05;0.064
ES23_C05;ES;23;C05;0.05
ES24_C05;ES;24;C05;0.006999999999999999
FR10_C05;FR;10;C05;0.003
FR11_C05;FR;11;C05;0.011000000000000001
FR12_C05;FR;12;C05;0.019
FR13_C05;FR;13;C05;0.011000000000000001
FR14_C05;FR;14;C05;-0.001
FR15_C05;FR;15;C05;0.0
FR16_C05;FR;16;C05;-0.001
FR17_C05;FR;17;C05;-0.002
FR18_C05;FR;18;C05;0.002
FR19_C05;FR;19;C05;0.002
FR20_C05;FR;20;C05;0.006
FR21_C05;FR;21;C05;0.013999999999999999
FR22_C05;FR;22;C05;0.057
FR23_C05;FR;23;C05;0.065
FR24_C05;FR;24;C05;0.0
HR10_C05;HR;10;C05;-0.001
HR11_C05;HR;11;C05;0.019
HR12_C05;HR;12;C05;0.021
HR13_C05;HR;13;C05;0.005
HR14_C05;HR;14;C05;-0.008
HR15_C05;HR;15;C05;-0.003
HR16_C05;HR;16;C05;0.001
HR17_C05;HR;17;C05;0.001
HR18_C05;HR;18;C05;0.006
HR19_C05;HR;19;C05;0.01
HR20_C05;HR;20;C05;0.001
HR21_C05;HR;21;C05;0.006
HR22_C05;HR;22;C05;0.11199999999999999
HR23_C05;HR;23;C05;0.087
HR24_C05;HR;24;C05;0.015
IT10_C05;IT;10;C05;0.012
IT11_C05;IT;11;C05;0.017
IT12_C05;IT;12;C05;0.018000000000000002
IT13_C05;IT;13;C05;0.012
IT14_C05;IT;14;C05;0.008
IT15_C05;IT;15;C05;0.004
IT16_C05;IT;16;C05;0.002
IT17_C05;IT;17;C05;0.0
IT18_C05;IT;18;C05;0.001
IT19_C05;IT;19;C05;0.0
IT20_C05;IT;20;C05;0.006
IT21_C05;IT;21;C05;0.009000000000000001
IT22_C05;IT;22;C05;0.052000000000000005
IT23_C05;IT;23;C05;0.057
IT24_C05;IT;24;C05;0.006999999999999999
CY10_C05;CY;10;C05;0.0
CY11_C05;CY;11;C05;0.013999999999999999
CY12_C05;CY;12;C05;-0.001
CY13_C05;CY;13;C05;-0.01
CY14_C05;CY;14;C05;-0.018000000000000002
CY15_C05;CY;15;C05;-0.005
CY16_C05;CY;16;C05;-0.006999999999999999
CY17_C05;CY;17;C05;-0.018000000000000002
CY18_C05;CY;18;C05;-0.025
CY19_C05;CY;19;C05;0.001
CY20_C05;CY;20;C05;-0.006
CY21_C05;CY;21;C05;0.006
CY22_C05;CY;22;C05;0.049
CY23_C05;CY;23;C05;0.045
CY24_C05;CY;24;C05;-0.004
LV10_C05;LV;10;C05;-0.05
LV11_C05;LV;11;C05;-0.011000000000000001
LV12_C05;LV;12;C05;-0.009000000000000001
LV13_C05;LV;13;C05;-0.003
LV14_C05;LV;14;C05;0.012
LV15_C05;LV;15;C05;0.01
LV16_C05;LV;16;C05;-0.002
LV17_C05;LV;17;C05;-0.005
LV18_C05;LV;18;C05;-0.004
LV19_C05;LV;19;C05;0.018000000000000002
LV20_C05;LV;20;C05;0.011000000000000001
LV21_C05;LV;21;C05;0.026000000000000002
LV22_C05;LV;22;C05;0.094
LV23_C05;LV;23;C05;0.084
LV24_C05;LV;24;C05;0.028999999999999998
LT10_C05;LT;10;C05;-0.028999999999999998
LT11_C05;LT;11;C05;-0.002
LT12_C05;LT;12;C05;0.015
LT13_C05;LT;13;C05;0.012
LT14_C05;LT;14;C05;0.003
LT15_C05;LT;15;C05;0.013999999999999999
LT16_C05;LT;16;C05;0.011000000000000001
LT17_C05;LT;17;C05;0.011000000000000001
LT18_C05;LT;18;C05;0.006999999999999999
LT19_C05;LT;19;C05;0.018000000000000002
LT20_C05;LT;20;C05;0.027000000000000003
LT21_C05;LT;21;C05;0.042
LT22_C05;LT;22;C05;0.115
LT23_C05;LT;23;C05;0.079
LT24_C05;LT;24;C05;-0.016
LU10_C05;LU;10;C05;0.013000000000000001
LU11_C05;LU;11;C05;0.017
LU12_C05;LU;12;C05;0.023
LU13_C05;LU;13;C05;0.017
LU14_C05;LU;14;C05;0.016
LU15_C05;LU;15;C05;0.013999999999999999
LU16_C05;LU;16;C05;0.006999999999999999
LU17_C05;LU;17;C05;0.012
LU18_C05;LU;18;C05;0.009000000000000001
LU19_C05;LU;19;C05;0.013000000000000001
LU20_C05;LU;20;C05;0.015
LU21_C05;LU;21;C05;0.013000000000000001
LU22_C05;LU;22;C05;0.065
LU23_C05;LU;23;C05;0.057999999999999996
LU24_C05;LU;24;C05;0.004
HU10_C05;HU;10;C05;0.017
HU11_C05;HU;11;C05;0.003
HU12_C05;HU;12;C05;0.033
HU13_C05;HU;13;C05;0.009000000000000001
HU14_C05;HU;14;C05;-0.002
HU15_C05;HU;15;C05;0.004
HU16_C05;HU;16;C05;0.006
HU17_C05;HU;17;C05;0.002
HU18_C05;HU;18;C05;0.009000000000000001
HU19_C05;HU;19;C05;0.021
HU20_C05;HU;20;C05;0.021
HU21_C05;HU;21;C05;0.049
HU22_C05;HU;22;C05;0.145
HU23_C05;HU;23;C05;0.15
HU24_C05;HU;24;C05;0.024
MT10_C05;MT;10;C05;0.011000000000000001
MT11_C05;MT;11;C05;0.002
MT12_C05;MT;12;C05;0.032
MT13_C05;MT;13;C05;0.018000000000000002
MT14_C05;MT;14;C05;0.019
MT15_C05;MT;15;C05;0.011000000000000001
MT16_C05;MT;16;C05;0.028999999999999998
MT17_C05;MT;17;C05;0.034
MT18_C05;MT;18;C05;0.025
MT19_C05;MT;19;C05;-0.005
MT20_C05;MT;20;C05;-0.01
MT21_C05;MT;21;C05;0.008
MT22_C05;MT;22;C05;0.063
MT23_C05;MT;23;C05;0.063
MT24_C05;MT;24;C05;0.018000000000000002
NL10_C05;NL;10;C05;0.008
NL11_C05;NL;11;C05;0.013000000000000001
NL12_C05;NL;12;C05;0.011000000000000001
NL13_C05;NL;13;C05;0.006
NL14_C05;NL;14;C05;-0.009000000000000001
NL15_C05;NL;15;C05;-0.003
NL16_C05;NL;16;C05;0.009000000000000001
NL17_C05;NL;17;C05;0.005
NL18_C05;NL;18;C05;0.001
NL19_C05;NL;19;C05;0.013000000000000001
NL20_C05;NL;20;C05;0.013999999999999999
NL21_C05;NL;21;C05;0.026000000000000002
NL22_C05;NL;22;C05;0.087
NL23_C05;NL;23;C05;0.057999999999999996
NL24_C05;NL;24;C05;-0.03
AT10_C05;AT;10;C05;0.012
AT11_C05;AT;11;C05;0.015
AT12_C05;AT;12;C05;0.024
AT13_C05;AT;13;C05;0.019
AT14_C05;AT;14;C05;0.01
AT15_C05;AT;15;C05;0.013000000000000001
AT16_C05;AT;16;C05;0.013999999999999999
AT17_C05;AT;17;C05;0.006999999999999999
AT18_C05;AT;18;C05;0.023
AT19_C05;AT;19;C05;0.013999999999999999
AT20_C05;AT;20;C05;0.01
AT21_C05;AT;21;C05;0.019
AT22_C05;AT;22;C05;0.07400000000000001
AT23_C05;AT;23;C05;0.07400000000000001
AT24_C05;AT;24;C05;0.017
PL10_C05;PL;10;C05;0.01
PL11_C05;PL;11;C05;0.02
PL12_C05;PL;12;C05;0.02
PL13_C05;PL;13;C05;0.006999999999999999
PL14_C05;PL;14;C05;-0.001
PL15_C05;PL;15;C05;-0.003
PL16_C05;PL;16;C05;-0.001
PL17_C05;PL;17;C05;0.004
PL18_C05;PL;18;C05;0.008
PL19_C05;PL;19;C05;0.009000000000000001
PL20_C05;PL;20;C05;0.013000000000000001
PL21_C05;PL;21;C05;0.038
PL22_C05;PL;22;C05;0.107
PL23_C05;PL;23;C05;0.096
PL24_C05;PL;24;C05;0.024
PT10_C05;PT;10;C05;0.016
PT11_C05;PT;11;C05;0.012
PT12_C05;PT;12;C05;-0.005
PT13_C05;PT;13;C05;-0.005
PT14_C05;PT;14;C05;-0.004
